constant_name,definition
"Tier 3 - Discrete Result - e.g. Serum Uric Acid - will hold the returned result value and Default Units, Default Range etc","Niveli 3 - Rezultat Diskret - p.sh. Acidi Urik i Serumit - do të mbajë vlerën e rezultatit të kthyer dhe Njësitë e Paracaktuara, Diapazoni i Paracaktuar etj"
"Tier 3 - Procedure Order - e.g. Electrolyte Panel","Niveli 3 - Porosi Procedure - p.sh. Paneli Elektrolitik"
"Tier 4 - Discrete Result - The actual test names to hold the results returned Na, K, Cl, CO2 and Default Units, Default Range etc","Niveli 4 - Rezultat Diskret - Emrat aktualë të testeve për të mbajtur rezultatet e kthyera Na, K, Cl, CO2 dhe Njësitë e Paracaktuara, Diapazoni i Paracaktuar etj"
Tigrinya,Tigrinya
Time Collected,Koha e Mbledhjes
Time Increment for Add (minutes 1-60),Rritja Kohore për Shtim (minuta 1-60)
"Time slot is available, saving event","Hapësira kohore është e disponueshme, duke ruajtur ngjarjen"
"Time slot is open, saving event","Hapësira kohore është e lirë, duke ruajtur ngjarjen"
Time Zone,Zona Kohore
Time-To-Live for Allergies SOAP Request in seconds,Koha e Jetëgjatësisë për Kërkesën SOAP të Alergjive në sekonda
Time-To-Live for Medications SOAP Request in seconds,Koha e Jetëgjatësisë për Kërkesën SOAP të Medikamenteve në sekonda
Time-To-Live for NewCrop eRx Allergies SOAP Request in seconds.,Koha e Jetëgjatësisë për Kërkesën SOAP të Alergjive NewCrop eRx në sekonda.
Time-To-Live for NewCrop eRx Medications SOAP Request in seconds.,Koha e Jetëgjatësisë për Kërkesën SOAP të Medikamenteve NewCrop eRx në sekonda.
Times array (N/A),Vargu i kohëve (N/A)
Timestamp and Text,Vula Kohore dhe Teksti
Timing,Koha
TIN,TIN
Tinnitus,Tinitus
Tips,Këshilla
Title - The value that will be displayed - Each word to begin with an uppercase letter,Titulli - Vlera që do të shfaqet - Çdo fjalë të fillojë me shkronjë të madhe
Title is required,Titulli është i detyrueshëm
Title V,Titulli V
TitleCols must be a number between 1 and 999,TitleCols duhet të jetë një numër midis 1 dhe 999
TM'S:,TM'S:
"TMs/EAMs/EE, ext nose","TMs/EAMs/EE, hundë e jashtme"
To,Për
to,për
TO,PËR
to absolute path of file,në shtegun absolut të skedarit
"To access it click on the Recall Board menu item in the top navigation bar or click on the Recall Board button in the Message Center","Për ta aksesuar klikoni mbi elementin e menysë Tabela e Rikujtimit në shiritin e sipërm të navigimit ose klikoni mbi butonin Tabela e Rikujtimit në Qendrën e Mesazheve"
To add a copay click the 'Add Copay' button,Për të shtuar një bashkëpagesë klikoni butonin 'Shto Bashkëpagesë'
"To add messages, please click here","Për të shtuar mesazhe, ju lutem klikoni këtu"
"To add more options to the dropdown menu go to Administration > Lists > Manage Lists and select 'Price Level' in the dropdown box and enter the types e.g: Credit Card, Cash etc.","Për të shtuar më shumë opsione në menynë rënëse shkoni te Administrimi > Listat > Menaxho Listat dhe zgjidhni 'Niveli i Çmimit' në kutinë rënëse dhe vendosni llojet p.sh: Kartë Krediti, Para të gatshme etj."
"To add notes, please click ","Për të shtuar shënime, ju lutem klikoni "
"To add notes, please click here","Për të shtuar shënime, ju lutem klikoni këtu"
To Affected Area,Në Zonën e Prekur
to affected area,në zonën e prekur
"To allow for each procedure line to have a separate provider you have to check the 'Support provider in line item in fee sheet' checkbox in Administration > Globals > Billing. If not checked the rendering provider in this section will be used for all claims","Për të lejuar që çdo rresht procedure të ketë një ofrues të veçantë duhet të shënoni kutinë 'Mbështet ofruesin në rreshtin e artikullit në fletën e tarifave' në Administrimi > Globalet > Faturimi. Nëse nuk shënohet ofruesi rendërues në këtë seksion do të përdoret për të gjitha pretendimet"
"To authorize the patient portal for the patient go to Dashboard > Demographics > Edit > Choices and select Yes in Allow Patient Portal drop-down box and Save","Për të autorizuar portalin e pacientit shkoni te Paneli > Demografitë > Ndrysho > Zgjedhjet dhe zgjidhni Po në kutinë rënëse Lejo Portalin e Pacientit dhe Ruaj"
"To automatically open the specified form. Some sports teams use football_injury_audit here.","Për të hapur automatikisht formën e specifikuar. Disa ekipe sportive përdorin football_injury_audit këtu."
"To be able to link this issue to an encounter click on the button to bring up the Issues and Encounters pop-up page","Për të qenë në gjendje të lidhni këtë çështje me një vizitë klikoni butonin për të shfaqur faqen pop-up të Çështjeve dhe Vizitave"
To Billing View,Në Pamjen e Faturimit
to category,në kategori
"To change and activate the default parameters in the Fee Sheet go to Administration > Globals > Billing","Për të ndryshuar dhe aktivizuar parametrat e paracaktuar në Fletën e Tarifave shkoni te Administrimi > Globalet > Faturimi"
To Clinical View,Në Pamjen Klinike
"To configure the lab test go to Procedures > Configuration","Për të konfiguruar testin laboratorik shkoni te Procedurat > Konfigurimi"
To copay,Në bashkëpagesë
To create a new message click on the Add New button at the bottom,Për të krijuar një mesazh të ri klikoni butonin Shto të Ri në fund
"To create another panel of tests you will repeat this process but will start by creating a Procedure Order or fruit bearing branch Tier 3, for example - Acute Hepatitis panel under the main branch or Sub Group Organ/Disease Panel (Tier 2)","Për të krijuar një panel tjetër testesh do të përsërisni këtë proces por do të filloni duke krijuar një Porosi Procedure ose degë frutdhënëse Niveli 3, për shembull - paneli i Hepatitit Akut nën degën kryesore ose Nën-Grupin Paneli Organ/Sëmundje (Niveli 2)"
To Dashboard,Në Panel
To date must be later than From date!,Data përfundimtare duhet të jetë pas datës fillestare!
To ded'ble,Në zbritshme
"To delete any or all the selected ICD10 codes click again on the Diagnosis Codes box to bring up the Select Diagnosis Codes pop-up window","Për të fshirë ndonjë ose të gjitha kodet e zgjedhura ICD10 klikoni përsëri në kutinë e Kodeve të Diagnozës për të shfaqur dritaren pop-up Zgjidh Kodet e Diagnozës"
"To delink just click on the item to delink and it will get delinked and will no longer be highlighted","Për të shkëputur thjesht klikoni mbi elementin për ta shkëputur dhe ai do të shkëputet dhe nuk do të jetë më i theksuar"
To Dems,Në Demografitë
"To disable automatic message checking go to Administration > Globals > Connectors  and set phiMail Message Check Interval to 0 (zero) ","Për të çaktivizuar kontrollin automatik të mesazheve shkoni te Administrimi > Globalet > Lidhësit dhe vendosni Intervalin e Kontrollit të Mesazheve phiMail në 0 (zero) "
"To Disable client side SSL certificates, comment above lines in Apache configuration file and set","Për të Çaktivizuar certifikatat SSL të anës së klientit, komentoni rreshtat e mësipërm në skedarin e konfigurimit Apache dhe vendosni"
"To Disable client side SSL certificates, comment above lines in Apache configuration file and turn off the 'Enable Client SSL' global setting in OpenEMR and restart Apache server.","Për të Çaktivizuar certifikatat SSL të anës së klientit, komentoni rreshtat e mësipërm në skedarin e konfigurimit Apache dhe çaktivizoni cilësimin global 'Aktivizo SSL e Klientit' në OpenEMR dhe rinisni serverin Apache."
"To Disable HTTPS, comment the above lines in Apache configuration file and restart Apache server.","Për të Çaktivizuar HTTPS, komentoni rreshtat e mësipërm në skedarin e konfigurimit Apache dhe rinisni serverin Apache."
To display the copay amount it must have been entered in the patient's insurance under Edit > Demographics,"Për të shfaqur shumën e bashkëpagesës ajo duhet të jetë vendosur në sigurimin e pacientit nën Ndrysho > Demografitë"
"To do so click on the black + sign at the far end on the Serum Uric Acid order line to bring up the Enter Details pop-up","Për ta bërë këtë klikoni shenjën e zezë + në skajin e largët në rreshtin e porosisë së Acidit Urik të Serumit për të shfaqur pop-up-in Vendos Detajet"
"To edit an existing group (ARO) click on the icon next to the desired group. This will bring up the edit window.","Për të ndryshuar një grup ekzistues (ARO) klikoni mbi ikonën pranë grupit të dëshiruar. Kjo do të shfaqë dritaren e ndryshimit."
To enable any other form of connectivity will require writing new code,Për të aktivizuar çdo formë tjetër lidhshmërie do të kërkohet shkrimi i kodit të ri
To enable Client side ssl certificates,Për të aktivizuar certifikatat SSL të anës së klientit
"To Enable Client side SSL certificates authentication, HTTPS should be enabled.","Për të Aktivizuar autentifikimin e certifikatave SSL të anës së klientit, HTTPS duhet të jetë i aktivizuar."
"To enable help - Go to  Administration > Globals > Features > Enable Help Modal","Për të aktivizuar ndihmën - Shkoni te Administrimi > Globalet > Veçoritë > Aktivizo Dritaren Modale të Ndihmës"
"To enable help - Go to the User Name on top left > Settings > Features > Enable Help Modal","Për të aktivizuar ndihmën - Shkoni te Emri i Përdoruesit lart majtas > Cilësimet > Veçoritë > Aktivizo Dritaren Modale të Ndihmës"
"To enable help - Go to the User Name on top right > Settings > Features > Enable Help Modal","Për të aktivizuar ndihmën - Shkoni te Emri i Përdoruesit lart djathtas > Cilësimet > Veçoritë > Aktivizo Dritaren Modale të Ndihmës"
"To Enable only HTTPS, perform the above changes and restart Apache server. If you want to configure client side certificates also, please configure them in the next section.","Për të Aktivizuar vetëm HTTPS, kryeni ndryshimet e mësipërme dhe rinisni serverin Apache. Nëse dëshironi të konfiguroni gjithashtu certifikatat e anës së klientit, ju lutem konfiguroni ato në seksionin tjetër."
"To enable Patient Portal go to Administration > Portal > Enable Version 2 Onsite Patient Portal, Enable Offsite Patient Portal or Enable CMS Portal","Për të aktivizuar Portalin e Pacientit shkoni te Administrimi > Portali > Aktivizo Portalin e Pacientit në Vend Versioni 2, Aktivizo Portalin e Pacientit Jashtë Vendit ose Aktivizo Portalin CMS"
